OBJECTID Periode1 Periode2 Ala Ana Bab Bam Tes Blb Abb Esl Cyc Cog Sqc Gaa Pup Rur Gog Gyc Chn Bba Lol Tht Amm Pef Leg Sce Sal Sas Alb Tit Pat Sat Php Lel
457883 P3 P4 unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied extirpated persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied persisted persisted persisted 
457883 P6 P7 unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied persisted persisted persisted 
458523 P7 P8 persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied colonized extirpated persisted persisted unoccupied unoccupied persisted persisted persisted unoccupied persisted unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted unoccupied 
458523 P5 P6 persisted unoccupied persisted unoccupied unoccupied unoccupied extirpated unoccupied extirpated persisted persisted unoccupied unoccupied persisted persisted persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted extirpated 
458523 P3 P4 extirpated unoccupied persisted unoccupied unoccupied extirpated colonized unoccupied unoccupied persisted persisted unoccupied unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted persisted 
458523 P4 P5 colonized unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied colonized persisted persisted unoccupied unoccupied persisted persisted colonized unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted persisted 
458523 P6 P7 persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied colonized persisted persisted unoccupied unoccupied persisted persisted persisted unoccupied persisted unoccupied unoccupied unoccupied colonized persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted persisted unoccupied 
459723 P7 P8 unoccupied unoccupied persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied persisted unoccupied unoccupied 
459723 P5 P6 unoccupied unoccupied persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized persisted persisted unoccupied 
459723 P6 P7 unoccupied unoccupied persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied extirpated persisted extirpated unoccupied 
459723 P3 P4 unoccupied unoccupied persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied persisted extirpated unoccupied 
459723 P4 P5 unoccupied unoccupied persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied persisted colonized unoccupied 
460072 P3 P4 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
460072 P6 P7 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
460072 P5 P6 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
460072 P4 P5 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
460113 P4 P5 unoccupied persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied 
460113 P3 P4 unoccupied persisted unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied 
460415 P3 P4 colonized persisted extirpated persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied persisted persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied persisted unoccupied unoccupied 
460417 P3 P4 unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied extirpated persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied persisted unoccupied unoccupied 
460420 P3 P4 unoccupied extirpated unoccupied persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied extirpated persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied persisted unoccupied unoccupied 
460424 P3 P4 unoccupied unoccupied extirpated persisted persisted unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied extirpated persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied colonized unoccupied unoccupied persisted unoccupied unoccupied 
460445 P3 P4 extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied 
460457 P4 P5 persisted persisted persisted unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied extirpated persisted unoccupied persisted persisted unoccupied unoccupied unoccupied extirpated extirpated unoccupied extirpated unoccupied persisted colonized colonized persisted persisted unoccupied 
460457 P3 P4 persisted persisted persisted unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied persisted persisted extirpated persisted persisted unoccupied unoccupied unoccupied persisted persisted unoccupied colonized unoccupied persisted extirpated extirpated colonized persisted unoccupied 
460457 P5 P6 persisted persisted persisted unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied persisted unoccupied unoccupied unoccupied persisted colonized persisted persisted unoccupied unoccupied unoccupied colonized colonized unoccupied unoccupied unoccupied persisted persisted persisted extirpated persisted unoccupied 
460457 P6 P7 persisted persisted persisted unoccupied unoccupied unoccupied colonized persisted colonized unoccupied persisted colonized unoccupied colonized persisted extirpated persisted persisted unoccupied unoccupied unoccupied persisted persisted unoccupied unoccupied unoccupied persisted persisted persisted unoccupied persisted unoccupied 
460457 P7 P8 persisted persisted persisted unoccupied unoccupied unoccupied extirpated extirpated persisted unoccupied persisted extirpated unoccupied persisted persisted colonized persisted persisted unoccupied unoccupied unoccupied persisted extirpated unoccupied unoccupied unoccupied persisted extirpated persisted unoccupied persisted unoccupied 
440612 P3 P4 unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
460725 P3 P4 unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied extirpated unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied colonized unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
460799 P3 P4 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
460803 P3 P4 unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied 
460859 P3 P4 unoccupied unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted unoccupied unoccupied colonized persisted unoccupied unoccupied persisted unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied unoccupied persisted persisted unoccupied 
